ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-01-24 17:31:50:774
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z
108,11111100,7,0,0,168,0,0,0,138,208.21,160.72,71.14,39.44,41.21,33.26,33.44,47.21,11.13,143,33,188,111,0,0,112.22,197.35,182.14,98.55,4.43,7.1,135.5,224.22,182,97.93,3.45,7.44,679.66,391.43,0,0,2.862,106.16,6.337,4.204,-3.79,-3.61,-2.76,2.76,0.93,1.01,0.996,0.999,0.082,0.033,0.03,0.029
108.044,11111100,7,0,0,176,0,0,0,137.46,204.99,160.62,71.96,39.65,40.81,33.35,33.21,46.75,8.03,123,35,188,109,0,0,112,195.94,182,98.92,4.41,6.66,135.2,222.68,181.78,98.65,4.15,7.17,675.97,390.83,0,0,2.889,105.278,4.551,4.966,-3.79,-3.61,-2.76,2.76,0.93,1.01,0.997,0.999,0.067,0.016,0.037,0.036
108.061,11111100,2,0,0,179,0,0,0,137.66,203.99,160.8,71.68,39.47,40.47,33.8,33.19,46.73,5.78,143,34,187,109,0,0,112.06,195.54,182.1,98.52,4.59,7.04,135.5,222.27,182,98.88,3.45,7.34,672.09,391.08,0,0,2.953,102.947,4.061,4.989,-3.79,-3.61,-2.76,2.76,0.93,1.01,0.997,0.999,0.064,0.012,0.038,0.037
108.067,11111100,0,0,0,180,0,0,0,137.66,204.24,160.8,71.58,39.47,41.09,33.8,33.35,46.73,4.18,143,34,187,109,0,0,112.06,195.35,182.1,98.56,4.59,6.7,135.5,222.47,182,98.93,3.45,7.62,668.75,390.82,0,0,3.005,101.115,4.084,4.74,-3.79,-3.61,-2.76,2.76,0.93,1.01,0.997,0.999,0.065,0.013,0.036,0.036
108.094,11111100,4,0,0,5,0,0,0,137.62,204.24,160.94,71.58,39.54,41.09,33.64,33.35,46.31,4.18,143,34,188,109,0,0,111.9,195.35,182.36,98.56,4.75,6.7,135.38,222.47,182,98.93,4.08,7.62,666.44,391.56,0,0,3.051,99.514,3.994,4.712,-3.79,-3.61,-2.76,2.76,0.93,1.01,0.997,0.999,0.065,0.012,0.037,0.036
108.1,11111100,0,0,0,6,0,0,0,137.62,204.48,160.94,71.54,39.54,40.83,33.64,33.72,46.31,2.94,143,34,188,109,0,0,111.9,195.9,182.36,99.09,4.75,7.91,135.38,222.43,182,98.97,4.08,7.71,664.46,392.35,0,0,3.086,98.328,4.02,4.451,-3.79,-3.61,-2.76,2.76,0.93,1.01,0.997,0.999,0.066,0.012,0.034,0.034
108.139,11111100,6,0,0,13,0,0,0,138.27,204.48,160.95,71.54,39.74,40.83,33.44,33.72,46.45,2.94,123,34,189,109,0,0,112.39,195.9,182.77,99.09,4.6,7.91,135.5,222.43,182.5,98.97,4.36,7.71,663.03,392.82,0,0,3.142,96.489,4.275,4.206,-3.79,-3.61,-2.76,2.76,0.93,1.01,0.997,0.999,0.07,0.015,0.033,0.032
108.156,11111100,2,0,0,16,0,0,0,138.37,204.48,161.22,71.54,39.37,40.83,33.36,33.72,46.83,2.94,123,34,189,109,0,0,112.39,195.9,182.77,99.09,4.6,7.91,135.5,222.43,182.5,98.97,4.36,7.71,663.19,392.69,0,0,3.201,94.636,4.255,4.357,-3.79,-3.61,-2.76,2.76,0.93,1.01,0.997,0.999,0.071,0.015,0.035,0.034
108.172,11111100,2,0,0,19,0,0,0,138.6,205.06,161.19,71.43,39.58,40.82,33.24,33.2,46.95,3.37,123,33,189,110,0,0,112.55,196.01,182.9,99.32,4.56,8.66,135.72,222.77,182.41,99.02,4.22,8.19,664.03,392.08,0,0,3.243,93.278,4.518,4.039,-3.79,-3.61,-2.76,2.76,0.93,1.01,0.997,0.999,0.075,0.018,0.032,0.031
108.183,11111100,1,0,0,21,0,0,0,138.57,205.06,161.42,71.43,39.69,40.82,33.58,33.2,47.55,3.37,123,33,190,110,0,0,112.51,196.01,182.93,99.32,4.89,8.66,135.5,222.77,182.5,99.02,4.36,8.19,664.78,391.81,0,0,3.286,92.014,4.461,4.102,-3.79,-3.61,-2.76,2.76,0.93,1.01,0.997,0.999,0.075,0.018,0.033,0.032
108.222,11111100,6,0,0,28,0,0,0,138.57,205.9,161.42,71.27,39.69,40.89,33.58,33.48,47.55,2.76,123,33,190,239,0,0,112.51,196.39,182.93,98.41,4.89,6.6,135.5,223.21,182.5,98.28,4.36,7.16,665.87,391.64,0,0,3.296,91.665,4.758,4.21,-3.79,-3.61,-2.76,2.75,0.92,1.01,0.996,0.999,0.078,0.021,0.034,0.034
108.228,11111100,0,0,0,29,0,0,0,138.57,205.74,161.42,71.46,39.69,40.83,33.58,33.57,47.55,2.3,123,32,190,112,0,0,112.51,196.3,182.93,98.34,4.89,6.35,135.5,223.2,182.5,98.42,4.36,6.99,666.82,391.91,0,0,3.316,91.095,4.658,4.327,-3.79,-3.61,-2.76,2.75,0.92,1.01,0.996,0.999,0.078,0.02,0.036,0.035
108.25,11111100,3,0,0,33,0,0,0,138.51,205.7,161.13,71.59,39.64,41.02,33.29,33.38,47.21,2.35,144,32,189,113,0,0,112.55,196.28,182.9,98.14,4.56,6.07,135.72,223.09,182.41,98.23,4.22,6.24,667.39,392.36,0,0,3.333,90.608,4.572,4.295,-3.79,-3.61,-2.76,2.75,0.92,1.01,0.996,0.999,0.077,0.019,0.036,0.035
108.3,11111100,8,0,0,42,0,0,0,137.98,205.24,160.99,71.62,39.32,41.03,33.44,33.25,47.24,3.84,143,32,190,114,0,0,112.23,195.88,182.81,98.36,4.84,6.36,135.37,223,182.13,98.5,3.92,6.4,667.47,392.42,0,0,3.343,90.37,4.142,4.211,-3.79,-3.61,-2.76,2.75,0.92,1.01,0.997,0.999,0.073,0.015,0.035,0.034
108.344,11111100,7,0,0,50,0,0,0,138.1,211.7,160.85,71.1,39.52,40.7,33.39,32.88,47.36,6.55,122,33,190,239,0,0,112.39,199.19,182.77,98.32,4.6,6.6,135.46,226.16,182.1,98.13,3.61,6.73,669.71,391.23,0,0,2.988,101.183,7.342,3.358,-3.79,-3.61,-2.76,2.75,0.92,1.01,0.995,0.999,0.096,0.044,0.023,0.022
108.383,11111100,6,0,0,57,0,0,0,143.76,205.42,162.81,71.62,39.81,40.98,33.3,33.36,50.24,3.02,123,32,200,114,0,0,114.99,196,183.5,98.26,4.17,6.4,138.2,223.11,183.22,98.48,4.16,6.65,672.36,393.7,0,0,3.149,95.624,7.377,6.266,-3.79,-3.6,-2.76,2.75,0.92,1.02,0.993,0.998,0.101,0.046,0.053,0.053
108.422,11111100,6,0,0,64,0,0,0,143.78,211.84,162.85,70.96,39.64,40.93,32.73,32.81,52.07,9.74,115,32,200,106,0,0,114.66,199.39,183.1,98.24,4.18,5.76,138.38,226.31,183,98.19,4.08,6.25,677.06,394.53,0,0,3.179,94.272,9.672,4.996,-3.79,-3.61,-2.76,2.75,0.92,1.02,0.991,0.997,0.126,0.07,0.041,0.041
108.461,11111100,6,0,0,71,0,0,0,143.62,211.86,162.85,70.78,39.65,40.7,33.32,32.98,51.19,12.04,123,32,200,239,0,0,114.88,199.35,183.11,98.16,4.19,5.99,138.26,226.39,183.12,98.01,4.26,6.2,681.73,395.05,0,0,3.212,93.327,9.466,4.851,-3.79,-3.6,-2.76,2.75,0.93,1.02,0.991,0.997,0.125,0.069,0.04,0.039
108.483,11111100,3,0,0,75,0,0,0,143.54,211.86,162.12,70.78,39.1,40.7,32.31,32.98,52.4,12.04,122,32,200,239,0,0,114.54,199.35,183.1,98.16,3.61,5.99,138.26,226.39,183.12,98.01,4.26,6.2,686.36,394.95,0,0,3.228,92.866,9.325,4.322,-3.79,-3.6,-2.76,2.75,0.93,1.02,0.992,0.997,0.124,0.068,0.035,0.034
108.494,11111100,1,0,0,77,0,0,0,143.63,211.83,162.72,70.62,39.37,40.91,32.81,32.33,53.07,11.04,122,32,200,114,0,0,114.66,199.35,183.1,98.16,4.18,5.99,138.26,226.33,183.12,98.11,4.26,6.34,691.44,395.38,0,0,3.252,92.167,9.276,4.626,-3.79,-3.6,-2.76,2.75,0.93,1.02,0.991,0.997,0.124,0.068,0.038,0.038
108.506,11111100,1,0,0,79,0,0,0,143.63,211.86,162.72,70.56,39.37,40.78,32.81,33.17,53.07,13.14,122,31,200,108,0,0,114.66,199.39,183.1,98.24,4.18,5.76,138.26,226.44,183.12,98.17,4.26,6.1,694.04,397.3,0,0,3.273,91.556,9.212,4.535,-3.78,-3.6,-2.76,2.75,0.93,1.02,0.992,0.997,0.125,0.068,0.038,0.037
108.528,11111100,3,0,0,83,0,0,0,143.63,211.78,162.72,70.76,39.37,40.64,32.81,32.77,53.07,13.86,122,31,200,239,0,0,114.66,199.35,183.1,98.16,4.18,5.99,138.26,226.44,183.12,98,4.26,5.97,696.18,395.69,0,0,3.299,90.823,9.102,4.707,-3.78,-3.6,-2.76,2.75,0.93,1.02,0.991,0.997,0.124,0.067,0.04,0.039
108.539,11111100,1,0,0,85,0,0,0,143.63,211.91,162.72,70.83,39.37,41.23,32.81,32.65,53.07,14.87,122,31,200,239,0,0,114.66,199.35,183.1,98.16,4.18,5.99,138.26,226.44,183.12,98,4.26,5.97,696,395.55,0,0,3.318,90.276,9.087,4.683,-3.78,-3.6,-2.76,2.75,0.93,1.02,0.991,0.997,0.125,0.067,0.04,0.039
108.578,11111100,6,0,0,92,0,0,0,143.63,212,162.72,70.84,39.37,40.29,32.81,32.29,53.07,15.4,122,31,200,239,0,0,114.66,199.46,183.1,98.09,4.18,5.88,138.26,226.73,183.12,98.08,4.26,6.44,695.95,395.61,0,0,3.333,89.818,9.059,4.714,-3.78,-3.6,-2.76,2.75,0.93,1.02,0.991,0.997,0.125,0.067,0.04,0.039
108.583,11111100,0,0,0,93,0,0,0,144.32,212,162.88,70.84,39.23,40.29,32.56,32.29,52.48,15.4,132,31,201,239,0,0,115.18,199.46,183.42,98.09,4.63,5.88,138.5,226.73,183.5,98.08,4.36,6.44,696.34,396.35,0,0,3.374,88.608,9.27,4.675,-3.78,-3.6,-2.76,2.75,0.93,1.02,0.991,0.997,0.129,0.07,0.04,0.04
108.622,11111100,6,0,0,100,0,0,0,143.32,213.06,162.47,69.83,38.78,40.7,32.34,34.37,52.15,17.98,131,31,189,239,0,0,114.69,199.92,183.21,98.01,3.81,5.79,138,227.16,183.27,98.13,4.06,6.34,696.55,395.24,0,0,3.302,90.693,9.33,3.696,-3.79,-3.6,-2.76,2.75,0.93,1.02,0.991,0.997,0.127,0.07,0.029,0.028
108.667,11111100,7,0,0,108,0,0,0,144.75,213.34,163.13,70.52,39.16,40.7,32.91,32.92,52.85,17.91,107,31,203,234,0,0,115.5,199.92,183.5,98.01,4.36,5.79,138.77,227.22,183.42,98,4.44,6.42,697.6,395.43,0,0,3.311,90.236,10.101,4.617,-3.79,-3.6,-2.76,2.75,0.93,1.02,0.99,0.996,0.135,0.078,0.039,0.038
108.717,11111100,8,0,0,117,0,0,0,144.74,213.29,163.41,70.26,38.92,40.82,33.1,32.28,53.69,17.12,123,31,198,116,0,0,115.5,199.92,183.5,98.01,4.36,5.79,138.77,227.27,183.42,98.08,4.44,6.44,698.62,395.39,0,0,3.325,89.848,9.996,4.625,-3.79,-3.6,-2.76,2.75,0.93,1.02,0.99,0.996,0.135,0.077,0.039,0.038
108.761,11111100,7,0,0,125,0,0,0,144.71,213.41,163.31,70.47,38.7,40.62,33.08,33.03,53.86,17.82,115,31,203,117,0,0,115.72,199.92,183.41,98.01,4.22,5.79,138.99,227.27,183.5,98.08,4.16,6.44,699.57,395.39,0,0,3.326,89.834,9.957,4.665,-3.79,-3.6,-2.76,2.75,0.93,1.02,0.99,0.996,0.135,0.077,0.04,0.039
108.778,11111100,2,0,0,128,0,0,0,144.74,213.76,163.02,69.87,39.13,40.71,32.4,33.55,53.89,16.43,115,31,198,115,0,0,115.72,200,183.41,98,4.22,5.96,138.99,227.27,183.5,98.08,4.16,6.44,700.61,394.47,0,0,3.3,90.601,10.156,4.042,-3.79,-3.59,-2.77,2.75,0.93,1.02,0.99,0.996,0.136,0.078,0.033,0.032
108.783,11111100,0,0,0,129,0,0,0,144.74,213.65,163.02,70.52,39.13,40.58,32.4,32.32,53.89,16.4,115,31,198,239,0,0,115.72,199.92,183.41,98.01,4.22,5.79,138.99,227.27,183.5,98.08,4.16,6.44,701.28,394.06,0,0,3.286,91.02,10.187,4.491,-3.79,-3.59,-2.77,2.76,0.93,1.02,0.99,0.996,0.135,0.078,0.037,0.037
108.822,11111100,6,0,0,136,0,0,0,151.85,213.65,165.37,70.52,38.63,40.58,30.68,32.32,54.67,16.4,123,31,203,239,0,0,120.14,199.92,183.9,98.01,4.74,5.79,142.22,227.27,185.14,98.08,4.43,6.44,706.04,397.94,0,0,3.424,86.056,13.265,6.339,-3.79,-3.59,-2.77,2.76,0.93,1.02,0.983,0.991,0.175,0.116,0.059,0.059
108.861,11111100,6,0,0,143,0,0,0,151.33,213.65,165.16,70.52,38.77,40.58,31.76,32.32,54.94,16.4,123,31,203,239,0,0,119.92,199.92,183.69,98.01,5.11,5.79,142,227.27,185,98.08,4.41,6.44,709.55,400.28,0,0,3.599,81.834,12.26,5.814,-3.79,-3.59,-2.77,2.76,0.93,1.02,0.983,0.992,0.173,0.11,0.056,0.056
108.867,11111100,0,0,0,144,0,0,0,151.55,213.65,165.2,70.52,38.44,40.58,31.6,32.32,55.26,16.4,123,31,203,239,0,0,119.83,199.92,183.59,98.01,5.28,5.79,142,227.27,185,98.08,4.41,6.44,713.22,402.67,0,0,3.768,77.973,11.76,5.597,-3.79,-3.59,-2.77,2.76,0.93,1.02,0.983,0.992,0.175,0.11,0.056,0.056
108.939,11111100,12,0,0,157,0,0,0,151.55,221.22,165.2,69.46,38.44,40.19,31.6,31.53,55.26,25.11,123,31,203,106,0,0,119.83,204.32,183.59,97.36,5.28,5.17,142,230.9,185,97.53,4.41,6.5,719.47,402.68,0,0,3.689,79.011,14.082,4.107,-3.81,-3.6,-2.77,2.75,0.92,1.02,0.979,0.99,0.199,0.136,0.038,0.037
108.978,11111100,6,0,0,164,0,0,0,151.38,221.37,165.14,69.17,39.46,40.09,32.32,31.44,52.16,26.4,123,30,203,118,0,0,119.83,204.53,183.59,97.14,5.28,5.3,142,230.97,185,97.34,4.41,6.49,725.48,403.11,0,0,3.617,80.668,14.27,3.896,-3.82,-3.61,-2.77,2.75,0.91,1.01,0.98,0.99,0.198,0.135,0.035,0.034
108.983,11111100,0,0,0,165,0,0,0,151.38,221.4,165.14,69.25,39.46,40.28,32.32,31.17,52.16,27.45,123,30,203,105,0,0,119.83,204.53,183.59,97.14,5.28,5.3,142,230.88,185,97.3,4.41,6.3,731.51,403.03,0,0,3.554,82.168,14.541,3.996,-3.82,-3.61,-2.77,2.75,0.91,1.01,0.98,0.99,0.197,0.136,0.035,0.034
109.006,11111100,3,0,0,169,0,0,0,151.78,224.83,165.68,69.33,39.21,40.52,30.16,30.79,51.75,28.42,123,33,204,106,0,0,119.83,206.11,183.41,97.05,5.28,6.84,142,232.09,185,97.23,4.41,6.24,734.98,400.02,0,0,3.312,87.908,16.839,4.229,-3.82,-3.61,-2.77,2.75,0.91,1.01,0.977,0.988,0.209,0.152,0.035,0.035
109.017,11111100,1,0,0,171,0,0,0,151.78,227.45,165.68,69.32,39.21,40.76,30.16,29.23,51.75,30.07,123,34,204,104,0,0,119.83,207.13,183.41,97.36,5.28,6.83,142,233.16,185,97.13,4.41,6.73,739.7,396.58,0,0,2.941,99.096,19.891,4.147,-3.82,-3.62,-2.77,2.75,0.91,1.01,0.976,0.986,0.215,0.165,0.031,0.03
109.022,11111100,0,0,0,172,0,0,0,156.65,227.45,167.44,69.32,37.89,40.76,30.79,29.23,50.52,30.07,125,34,204,104,0,0,121.46,207.13,185.23,97.36,7.68,6.83,144.5,233.16,186.21,97.13,4.64,6.73,747.21,394.56,0,0,2.925,98.278,22.789,5.364,-3.82,-3.62,-2.77,2.75,0.91,1.01,0.969,0.98,0.243,0.193,0.042,0.042
109.061,11111100,6,0,0,179,0,0,0,156.65,228.59,167.44,68.77,37.89,39.81,30.79,29.85,50.52,32.2,125,38,204,118,0,0,121.46,207.67,185.23,97.24,7.68,5.99,144.5,233.58,186.21,96.99,4.64,6.74,752.55,394.21,0,0,2.882,99.689,23.508,4.889,-3.82,-3.62,-2.77,2.75,0.91,1.01,0.969,0.98,0.246,0.197,0.037,0.037
109.083,11111100,3,0,0,3,0,0,0,157.66,228.59,167.49,68.77,37.07,39.81,30.34,29.85,52.44,32.2,125,38,205,118,0,0,122.11,207.67,185.22,97.24,7.05,5.99,144.48,233.58,186.42,96.99,4.13,6.74,758.64,394.45,0,0,2.892,99.003,24.009,4.986,-3.82,-3.62,-2.77,2.75,0.91,1.01,0.967,0.979,0.252,0.203,0.038,0.038
109.094,11111100,1,0,0,5,0,0,0,157.59,229.22,167.37,68.63,37.2,39.79,29.7,29.85,51.61,33.98,125,33,205,118,0,0,121.72,207.8,185.19,97.16,7.17,5.52,144.5,234.17,186.21,96.87,4.64,6.66,764.85,394.34,0,0,2.87,99.759,24.336,4.759,-3.82,-3.62,-2.77,2.75,0.91,1.01,0.967,0.978,0.253,0.204,0.036,0.035
109.133,11111100,6,0,0,12,0,0,0,158.21,229.22,167.2,68.63,38.16,39.79,28.88,29.85,50.5,33.98,125,33,192,118,0,0,122.57,207.8,185.13,97.16,7.37,5.52,144.5,234.17,186.79,96.87,4.64,6.66,770.09,393.9,0,0,2.875,99.382,24.66,4.411,-3.82,-3.62,-2.77,2.75,0.91,1.01,0.966,0.978,0.257,0.208,0.033,0.032
109.139,11111100,0,0,0,13,0,0,0,158.21,229.78,167.2,68.17,38.16,39.89,28.88,30.08,50.5,35.6,125,38,192,118,0,0,122.57,208.43,185.13,97.16,7.37,5.12,144.5,234.6,186.79,96.58,4.64,6.71,774.65,393.75,0,0,2.852,100.105,25.015,4.058,-3.83,-3.62,-2.77,2.75,0.91,1.01,0.966,0.977,0.258,0.21,0.029,0.029
109.178,11111100,6,0,0,20,0,0,0,159.62,229.78,167.9,68.17,38.15,39.89,28.61,30.08,47.56,35.6,126,38,195,118,0,0,124.79,208.43,185.29,97.16,5.99,5.12,145.45,234.6,187.5,96.58,4.84,6.71,777.2,392.51,0,0,2.887,98.384,25.524,4.333,-3.83,-3.62,-2.77,2.75,0.91,1.01,0.963,0.975,0.267,0.218,0.032,0.032
109.183,11111100,0,0,0,21,0,0,0,160.43,229.78,168.45,68.17,37.63,39.89,28.66,30.08,45.09,35.6,126,38,206,118,0,0,125.47,208.43,185,97.16,5.96,5.12,145.82,234.6,187.58,96.58,4.64,6.71,779.93,392.61,0,0,2.954,95.793,25.409,4.783,-3.83,-3.62,-2.77,2.75,0.91,1.01,0.962,0.974,0.272,0.222,0.037,0.037
109.256,11111100,12,0,0,34,0,0,0,160.43,235.8,168.45,67.92,37.63,39.54,28.66,28.57,45.09,41.83,126,30,206,110,0,0,125.47,208.66,185,100.57,5.96,17.14,145.82,237,187.58,95.73,4.64,6.22,783.78,391.4,0,0,2.74,102.385,29.08,4.1,-3.86,-3.62,-2.77,2.75,0.89,1.01,0.957,0.97,0.287,0.241,0.029,0.028
109.261,11111100,0,0,0,35,0,0,0,163.32,234.98,169.35,68.08,37.39,39.88,28.93,28.69,41.57,40.56,128,30,207,111,0,0,102.97,207.06,188.03,102.45,14.24,21.05,147.19,236.64,188.58,95.89,4.61,6.05,789.28,390.31,0,0,2.736,101.466,30.764,3.899,-3.86,-3.63,-2.77,2.75,0.89,1,0.953,0.966,0.303,0.257,0.027,0.027
109.3,11101100,6,0,0,42,0,0,0,163.94,234.98,170.05,68.08,37.71,39.88,27.56,28.69,39.16,40.56,129,30,207,111,0,0,0,207.06,0,102.45,0,21.05,147.28,236.64,188.59,95.89,4.22,6.05,794.86,390.4,0,0,2.78,99.49,30.671,4.492,-3.86,-3.63,-2.77,2.75,0.89,1,0.951,0.965,0.308,0.261,0.033,0.033
109.317,11111100,2,0,0,45,0,0,0,153.95,234.98,167.48,68.08,38.83,39.88,30.29,28.69,40.13,40.56,126,30,205,111,0,0,118.73,207.06,187.51,102.45,11.22,21.05,142.59,236.64,186.61,95.89,4.97,6.05,795.14,390.47,0,0,1.2,241.941,61.189,9.964,-3.86,-3.63,-2.77,2.75,0.89,1,0.967,0.972,0.252,0.231,0.036,0.035
109.389,11111100,12,0,0,58,0,0,0,95.52,234.98,159.9,68.08,38.39,39.88,32.36,28.69,67.77,40.56,120,30,203,111,0,0,92.31,207.06,182.11,102.45,5,21.05,114.5,236.64,182.9,95.89,4.6,6.05,767.44,387.05,0,0,0.846,370.147,-14.547,5.535,-3.86,-3.63,-2.77,2.75,0.89,1,0.999,0.999,-0.031,-0.046,0.012,0.012
109.411,11111100,3,0,0,62,0,0,0,98.46,155.84,159.81,85.84,38.64,38.75,34.18,32.62,55.02,-1,120,43,202,239,0,0,94,172.44,182,105.06,4.41,7.73,116,200.42,183,105.97,4.41,12.65,703.92,392.88,0,0,0.806,336.569,-141.294,33.481,-3.86,-3.62,-2.77,2.76,0.89,1.01,0.923,0.917,-0.375,-0.388,0.088,0.088
109.422,11111100,1,0,0,64,0,0,0,98.46,157.37,159.81,85.2,38.64,39.25,34.18,31.46,55.02,-10.37,120,42,202,123,0,0,94,172.86,182,104.65,4.41,7.24,116,201.96,183,106.43,4.41,14.87,639.93,399.52,0,0,0.891,306.759,-124.57,29.584,-3.86,-3.62,-2.77,2.76,0.89,1.01,0.928,0.922,-0.364,-0.378,0.086,0.085
109.461,11111100,6,0,0,71,0,0,0,95.29,159.93,159.13,83.52,38.74,38.57,32.64,32.38,78.21,-24.42,121,40,205,124,0,0,91.5,173.68,181.77,103.82,4.99,7.34,113.89,206,182.27,109,3.5,2,575.49,403.61,0,0,0.977,282.673,-110.733,20.68,-3.86,-3.61,-2.77,2.76,0.89,1.01,0.934,0.928,-0.352,-0.368,0.064,0.064
109.489,11111100,4,0,0,76,0,0,0,95.29,161.41,159.13,82.01,38.74,38.81,32.64,33.12,78.21,-29.83,121,39,205,123,0,0,91.5,174.26,181.77,102.97,4.99,7.17,113.89,202.09,182.27,103.3,3.5,7.97,512,405.64,0,0,1.059,263.245,-99.091,16.426,-3.86,-3.61,-2.77,2.76,0.89,1.01,0.939,0.933,-0.339,-0.356,0.055,0.054
109.533,11111100,7,0,0,84,0,0,0,94.79,161.41,159.16,82.01,39.09,38.81,32.21,33.12,-85.34,-29.83,119,39,205,123,0,0,91.23,174.26,181.81,102.97,4.84,7.17,113.36,202.09,182.05,103.3,3.53,7.97,453.59,408.15,0,0,1.132,246.081,-92.791,15.377,-3.86,-3.61,-2.76,2.76,0.89,1.01,0.939,0.933,-0.338,-0.357,0.054,0.054
109.539,11111100,0,0,0,85,0,0,0,93.6,162.35,158.8,81.8,38.65,39.81,32.11,32.41,-79.52,-34.08,119,38,205,123,0,0,90.68,174.32,181.59,102.65,4.38,7.17,112.56,202.24,182.13,102.95,5.09,8.11,423.02,413.09,0,0,1.193,234.445,-86.498,13.338,-3.86,-3.6,-2.76,2.77,0.89,1.02,0.942,0.935,-0.331,-0.351,0.049,0.048
109.583,11111100,7,0,0,93,0,0,0,92.91,162.35,158.72,81.8,38.94,39.81,32.08,32.41,-74.51,-34.08,133,38,206,123,0,0,90.13,174.32,181.75,102.65,4.59,7.17,112.5,202.24,181.5,102.95,3.32,8.11,427.61,408.04,0,0,1.243,224.698,-83.213,12.706,-3.85,-3.6,-2.75,2.77,0.89,1.02,0.942,0.935,-0.332,-0.352,0.049,0.048
109.594,11111100,1,0,0,95,0,0,0,92.91,157.77,158.72,82.49,38.94,39.8,32.08,30.75,-74.51,-41.12,133,39,206,123,0,0,90.13,172.64,181.75,103.62,4.59,7.54,112.5,200.78,181.5,104.22,3.32,11.74,427.84,403.93,0,0,1.307,209.28,-84.455,12.878,-3.85,-3.6,-2.75,2.77,0.89,1.02,0.932,0.924,-0.357,-0.379,0.052,0.051
109.644,11111100,8,0,0,104,0,0,0,92.49,157.61,158.52,83.01,38.76,39.33,32.05,31.58,-64.57,-37.89,120,40,198,123,0,0,89.96,172.62,181.6,103.7,4.7,7.64,112,201.2,181.23,104.61,2.64,12.27,426.78,402.82,0,0,1.399,195.684,-78.891,12.483,-3.86,-3.59,-2.75,2.78,0.89,1.02,0.933,0.924,-0.356,-0.379,0.054,0.053
109.689,11111100,7,0,0,112,0,0,0,92.73,157.01,158.59,82.67,38.76,38.88,32.14,30.56,-67.17,-44.46,120,40,205,124,0,0,90.05,172.32,181.58,103.82,4.84,7.3,112.11,199.46,181.27,103.5,3.5,10.25,424.2,403.34,0,0,1.495,182.603,-73.817,12.205,-3.85,-3.59,-2.75,2.78,0.89,1.02,0.933,0.923,-0.356,-0.38,0.057,0.055
109.7,11111100,1,0,0,114,0,0,0,92.73,157.1,158.59,82.65,38.76,39.05,32.14,30.35,-67.17,-46.59,120,40,205,124,0,0,90.05,172.31,181.58,103.9,4.84,7.61,112.11,199.51,181.27,103.67,3.5,10.53,422.22,403.56,0,0,1.596,171.473,-68.33,11.03,-3.85,-3.59,-2.75,2.78,0.89,1.02,0.935,0.925,-0.35,-0.376,0.054,0.053
109.739,11111100,6,0,0,121,0,0,0,91.93,157.1,157.98,82.65,38.34,39.05,31.46,30.35,-60.09,-46.59,120,40,204,124,0,0,89.77,172.31,181.1,103.9,5.09,7.61,111.46,199.51,180.9,103.67,3.61,10.53,419.33,403.97,0,0,1.687,162.188,-64.884,9.794,-3.86,-3.59,-2.75,2.78,0.89,1.02,0.935,0.925,-0.35,-0.377,0.05,0.049
109.744,11111100,0,0,0,122,0,0,0,91.82,157.1,157.81,82.65,38.37,39.05,32.08,30.35,-59.23,-46.59,129,40,205,124,0,0,89.77,172.31,181.1,103.9,5.09,7.61,111.6,199.51,180.78,103.67,4.07,10.53,416.59,404.32,0,0,1.777,153.834,-61.523,9.15,-3.86,-3.59,-2.74,2.78,0.89,1.02,0.936,0.925,-0.349,-0.378,0.049,0.048
109.783,11111100,6,0,0,129,0,0,0,91.5,157.1,158.02,82.65,38.67,39.05,31.65,30.35,-56.61,-46.59,120,40,206,124,0,0,89.41,172.31,181.12,103.9,5.02,7.61,111.44,199.51,180.5,103.67,4.97,10.53,416.88,404.32,0,0,1.864,146.362,-58.599,9.006,-3.86,-3.59,-2.74,2.78,0.89,1.02,0.936,0.924,-0.348,-0.378,0.051,0.049
